Pos.,ASIN,Product Title,Thumbnail,Brand,Price,BSR,Mo. Sales,D. Sales,Mo. Revenue,Reviews,Rating,Seller,Fees,Category,Offers,Dimensions,Weight (lbs),Listed Since,Days Live
63,B0GGGCV238,"GOODAL Suero de vitamina C de mandarina verde [versión avanzada] - Suero facial con 5% de niacinamida y tecnología de exosomas | Ayuda a mejorar la piel opaca para una piel radiante | Cuidado de la","https://m.media-amazon.com/images/I/71JDvqpgCgL._AC_UL320_.jpg","GOODAL","$21.90","4,373","2,957","84","$64,752","5,095",4.50,FBA,"$7.24","Beauty & Personal Care",1,4.69" x 1.73" x 1.73","0.37","2026-01-13","85"
64,B0BJ4GZTK1,"Vanicream Suero de vitamina C, 1.2 onzas líquidas, formulado sin irritantes comunes para pieles sensibles, suero iluminador lechoso y ligero, hidrata y aumenta el brillo, probado por dermatólogos","https://m.media-amazon.com/images/I/71QzZHFgcRL._AC_UL320_.jpg","Vanicream","$17.34","907","7,842","287","$135,973","3,100",4.50,AMZ,"$6.33","Beauty & Personal Care",7,6.77" x 1.89" x 1.85","0.15","2022-10-13","1,272"
65,B07P5TMHD9,"Suero facial con vitamina C, ácido hialurónico, ácido ferúlico y vitamina E, suero iluminador facial antienvejecimiento para el cuidado de la piel, suero puro atemporal, aceite de suero Vit C","https://m.media-amazon.com/images/I/71JhFNvHqxL._AC_UL320_.jpg","Eclat Skincare","$18.99","1,865","6,804","171","$129,201","75,342",4.30,FBA,"$6.58","Beauty & Personal Care",1,4.17" x 1.46" x 1.38","0.18","2019-06-20","2,483"
66,B07Y556CPP,"The Ordinary Vitamin C Suspension 23% + Hyaluronic Acid Spheres 2%, Serum with Pure L-Ascorbic Acid","https://m.media-amazon.com/images/I/41i+sXZ7DML._AC_UL320_.jpg","The Ordinary","$6.24","5,255","3,506","133","$21,878","1,570",4.20,AMZ,"$3.85","Health & Household",1,4.53" x 2.20" x 1.22","0.11","2020-07-10","2,097"
67,B0036BI56G,"20 % de vitamina C + E suero de ácido ferúlico de 1 oz por Timeless Skin Care","https://m.media-amazon.com/images/I/610zp+OM4bL._AC_UL320_.jpg","Timeless Skin Care","$25.99","594","15,810","367","$410,913","12,552",4.30,FBA,"$7.63","Beauty & Personal Care",1,5.12" x 1.85" x 1.73","0.24","2024-04-09","729"
68,B0FGMSTFGK,"Suero de vitamina C para cara, suero facial para manchas oscuras, regalos para el cuidado de la piel para mujeres, regalos del día de la madre, antienvejecimiento con vitamina C, ácido hialurónico, 2.3 fl oz","https://m.media-amazon.com/images/I/61RCi3JoveL._AC_UL320_.jpg","SAISZE","$5.61","13,389","522","30","$2,929","98",4.40,FBA,"$3.97","Beauty & Personal Care",2,4.92" x 1.77" x 1.73","0.31","2025-07-04","278"
69,B09TVZNLG4,"20% de alta calidad con ácido hialurónico, retinol y aminoácidos, aumenta el colágeno de la piel, hidrata y regordeta la piel, suero facial antienvejecimiento y arrugas","https://m.media-amazon.com/images/I/71lANeTDoYL._AC_UL320_.jpg","ELBBUB","$8.99","1,621","6,339","189","$56,987","32,103",4.40,FBA,"$4.48","Beauty & Personal Care",1,4.33" x 2.87" x 1.46","0.37","2022-03-04","1,496"
70,B088C7S4VL,"RoC Multi Correxion Revive + Glow - Suero facial con 10% de vitamina C activa, tratamiento diario para el cuidado de la piel, antiarrugas y unificación del tono, suero iluminador, 1 onza líquida","https://m.media-amazon.com/images/I/71URs0-sQSL._AC_UL320_.jpg","RoC","$28.47","727","10,574","336","$301,032","12,743",4.30,AMZ,"$8.00","Beauty & Personal Care",4,4.69" x 2.24" x 1.73","0.22","2020-04-23","2,176"
71,B08MVBF4P8,"Sérum de Vitamina C 10% Minimalist para Iluminar | Mejora la Hidratación | Para Todo Tipo de Piel | Para Mujeres y Hombres | 1 Fl Oz / 30 ml","https://m.media-amazon.com/images/I/717Kb7GUFyL._AC_UL320_.jpg","Minimalist","$10.82","9,282","1,113","42","$12,046","18,316",4.40,FBA,"$5.35","Beauty & Personal Care",15,4.57" x 1.61" x 1.54","0.22","2021-08-23","1,688"
72,B0B2X4PMDC,"Naturium Suero facial complejo de vitamina C, tratamiento facial antienvejecimiento con ácido hialurónico y vitamina E, 2 onzas","https://m.media-amazon.com/images/I/51As4G9l7TL._AC_UL320_.jpg","Naturium","$37.99","1,152","6,871","242","$261,029","7,946",4.60,AMZ,"$9.65","Beauty & Personal Care",2,5.43" x 1.93" x 1.89","0.49","2022-05-27","1,411"
73,B0DSQ4T117,"La Roche-Posay Suero puro de Vitamina C al 12% para cara con ácido hialurónico y ácido salicílico, suero facial hidratante, aumenta la luminosidad y reduce las arrugas, 2 fórmulas para piel normal o","https://m.media-amazon.com/images/I/61SUnXBGI1L._AC_UL320_.jpg","La Roche-Posay","$44.99","934","8,841","281","$397,770","392",4.60,AMZ,"$10.48","Beauty & Personal Care",2,4.41" x 2.20" x 1.46","0.22","2025-04-17","356"
74,B00IDWP4IA,"InstaNatural Vitamin C Serum con ácido hialurónico y Vit E – Natural y Orgánico anti Arruga Reductor Fórmula para rostro – oscuro Círculo, líneas de expresión & corrector de daños por el sol – Restaurador & estímulo de Colágeno – 1 oz","https://m.media-amazon.com/images/I/61iLQNQCl4L._AC_UL320_.jpg","InstaNatural","$9.99","14,433","641","28","$6,408","25,123",4.40,FBA,"$4.41","Beauty & Personal Care",2,4.25" x 1.34" x 1.3","0.2","2014-02-12","4,438"
75,B09FYLQH4G,"Suero de vitamina C, probado por dermatólogos, antienvejecimiento y removedor de manchas oscuras, iluminador, belleza limpia, sin crueldad, cuidado de la piel coreano para piel de cristal","https://m.media-amazon.com/images/I/71Jy2RjXwAL._AC_UL320_.jpg","Skin 2.0","$14.99","6,288","1,649","60","$24,721","4,480",4.40,FBA,"$5.98","Beauty & Personal Care",4,5.59" x 2.60" x 2.05","0.22","2021-09-10","1,670"
76,B0F3JCDFVT,"e.l.f. SKIN Bright Icon Vitamina C + E + suero ferúlico, suero facial iluminador y calmante, ayuda a un tono uniforme de la piel, vegano y libre de crueldad, 1 onza líquida","https://m.media-amazon.com/images/I/61iluoxcWxL._AC_UL320_.jpg","e.l.f.","$16.67","4,140","3,160","89","$52,683","1,473",4.20,FBA,"$6.45","Beauty & Personal Care",8,4.69" x 1.34" x 1.34","0.26","2025-05-25","318"
77,B0D48KTS8C,"Good Molecules Suero de vitamina C con orizanol - Suero facial para promover un tono uniforme de la piel, antienvejecimiento e iluminador - Cuidado de la piel para la cara","https://m.media-amazon.com/images/I/71oAEXFfaCL._AC_UL320_.jpg","GOOD MOLECULES","$11.99","5,479","1,725","69","$20,680","695",4.50,FBA,"$5.53","Beauty & Personal Care",2,5.83" x 1.30" x 1.06","0.11","2024-05-22","686"
78,B00DKF7XPW,"Mad Hippie Suero de Vitamina C para la Cara – Ácido Hialurónico, Ácido Ferúlico y Vitamina E, Anti-Envejecimiento, Glow Up Essentials, Cuidado de la Piel Sin Crueldad, 1.02 Oz","https://m.media-amazon.com/images/I/61jc3m4Lt7L._AC_UL320_.jpg","Mad Hippie","$27.99","7,362","1,424","52","$39,869","8,307",4.50,FBA,"$7.93","Beauty & Personal Care",1,4.41" x 1.54" x 1.5","0.24","2013-07-27","4,638"
79,B0992TC4RB,"Timeless Skin Care Suero de vitamina C con vitamina E y ácido ferúlico, suero iluminador, para pieles grasas y secas, sin fragancia, 1 onza","https://m.media-amazon.com/images/I/61dCAH3uZeL._AC_UL320_.jpg","Timeless Skin Care","$22.99","3,993","1,517","92","$34,874","1,758",4.20,FBA,"$7.40","Beauty & Personal Care",1,4.76" x 2.32" x 1.85","0.29","2021-07-09","1,733"
80,B08L8B5JR2,"Vibriance Super C Serum para piel madura - Fórmula vitamínica todo en uno que hidrata, reafirma, levanta, suaviza, combate las manchas de la edad y arrugas, 1 onza líquida","https://m.media-amazon.com/images/I/71JbETCeypL._AC_UL320_.jpg","Vibriance","$47","916","8,926","285","$419,523","22,140",4.40,FBA,"$10.78","Beauty & Personal Care",1,4.8" x 1.3" x 1.22","0.18","2020-11-12","1,972"
81,B00EYVSOKY,"Paula's Choice BOOST C15 Super Booster, 15% Vitamin C Serum for Face, Face Serum with Vitamin E & Ferulic Acid for Discoloration & Glow, Fragrance-Free","https://m.media-amazon.com/images/I/61WBSwcTcPL._AC_UL320_.jpg","Paula's Choice","$41.25","4,786","1,830","78","$75,505","3,115",4.20,FBA,"$9.92","Beauty & Personal Care",1,3.5" x 2.4" x 1.34","0.2","2013-09-04","4,599"
82,B0FWQGLTQV,"COSRX Advanced Pure - Suero de vitamina C al 23% con vitamina E y glutatión (renovación), suero coreano de vitamina C para líneas finas, tono de piel desigual y piel opaca, 0.7 onzas, cuidado de la","https://m.media-amazon.com/images/I/71LzZAsVE+L._AC_UL320_.jpg","COSRX","$24.99","5,895","2,022","64","$50,535","235",4.30,FBA,"$7.48","Beauty & Personal Care",3,4.09" x 2.52" x 1.65","0.24","2025-10-17","173"
83,B0CWN226NC,"MAELOVE Glow Maker - Suero de vitamina C con vitamina E, ácido ferúlico y ácido hialurónico, galardonado suero facial iluminador e hidratante, sin perfume, 1.0 onzas líquidas","https://m.media-amazon.com/images/I/71SIvRF+R0L._AC_UL320_.jpg","Maelove","$39.90","4,076","2,661","90","$106,174","1,073",4.40,FBA,"$9.72","Beauty & Personal Care",1,4.37" x 1.57" x 1.50","0.20","2024-02-27","770"
84,B0D2Z3GGCY,"medicube Crema cápsula con vitamina C profunda | Liposoma Vitamina C Golden Capsule para una piel radiante y de aspecto firme | Textura de gel hidratante brillante | Cuidado de la piel coreano, 1.94 onzas","https://m.media-amazon.com/images/I/71m8aGBgXqL._AC_UL320_.jpg","Medicube","$19.90","48","42,308","1,343","$841,926","10,940",4.60,FBA,"$6.94","Beauty & Personal Care",3,3.11" x 3.03" x 2.24","0.31","2024-04-29","708"
85,B0F6GBQ54G,"Neutrogena Collagen Bank Sérum Facial con 15% de Vitamina C, Sérum de Vitamina C para el Rostro que Ayuda a Construir Colágeno para una Piel Radiante y de Aspecto más Voluminoso, Tratamiento para Tono","https://m.media-amazon.com/images/I/71QZ7nuCYAL._AC_UL320_.jpg","Neutrogena","$14.84","2,760","4,189","129","$62,165","415",4.20,FBA,"$5.96","Beauty & Personal Care",7,4.96" x 2.68" x 1.46","0.20","2025-04-25","347"
86,B0CFNT25RW,"Envy Suero de Vitamina C con Vitamina E y Glicerina - Piel, Reducción de Manchas Oscuras y Anti-Envejecimiento, Probado por Dermatólogos, Suero Hidratante Glass Skin - Libre de Crueldad para Todo Tipo","https://m.media-amazon.com/images/I/815pP202RhL._AC_UL320_.jpg","Envy","$9.99","16,169","681","24","$6,805","583",4.60,FBA,"$4.63","Beauty & Personal Care",3,5.04" x 2.83" x 2.05","0.33","2023-08-14","967"
87,B09LLQ2QZJ,"Olay Suero de vitamina C + péptido 24, 40 mL (1.3 onzas líquidas)","https://m.media-amazon.com/images/I/613pHKYqNjL._AC_UL320_.jpg","Olay","$22.44","10,855","1,087","36","$24,384","1,532",4.50,AMZ,"$7.10","Beauty & Personal Care",12,5.16" x 1.93" x 1.61","0.15","2021-11-11","1,609"
88,B09XWK4FNC,"Obagi Medical Professional-C Vitamin C Serum – Helps Brighten Skin Tone and Minimize the Appearance of Fine Lines & Wrinkles – Safe for Sensitive Skin","https://m.media-amazon.com/images/I/61-LyhC88EL._AC_UL320_.jpg","Obagi Medical","$85.00","6,374","1,928","60","$163,868","2,112",4.60,FBA,"$16.74","Beauty & Personal Care",2,3.94" x 2.56" x 1.65","0.15","2022-04-13","1,455"
89,B07D8H88TM,"IMAGE Skincare, VITAL C Suero hidratante de vitamina A C E, complejo iluminador, 1 fl oz","https://m.media-amazon.com/images/I/61Jr09JStcL._AC_UL320_.jpg","IMAGE Skincare","$84.00","40,049","213","7","$17,892","483",4.60,AMZ,"$16.59","Beauty & Personal Care",1,4.72" x 1.50" x 1.46","0.20","2018-08-01","2,807"
90,B08FTQXWC7,"Suero facial potenciador de vitamina C brillante completo de Garnier, 30ml","https://m.media-amazon.com/images/I/51wERqBeGLL._AC_UL320_.jpg","Garnier","$13.95","15,340","754","26","$10,515","31,726",4.60,FBA,"$5.82","Beauty & Personal Care",14,5.00" x 1.89" x 1.42","0.22","2021-01-22","1,902"
91,B00FU6QX96,"IMAGE Skincare, VITAL C Hydrating Face Serum, with Vitamin C and Hyaluronic Acid, to Brighten, Tone and Smooth Appearance of Wrinkle","https://m.media-amazon.com/images/I/51ZRXMOqumL._AC_UL320_.jpg","IMAGE Skincare","$88","8,617","1,212","45","$106,679","2,777",4.60,AMZ,"$17.19","Beauty & Personal Care",1,6.02" x 1.38" x 1.34","0.24","2013-10-12","4,561"
92,B00KMCEA4S,"Sérum de Vitamina C anti-edad Pura D'or 20%, fuerza profesional, terapia aceite de argán orgánico, ácido hialurónico y vitamina E, 4 onzas líquidas","https://m.media-amazon.com/images/I/818vBGkMXxL._AC_UL320_.jpg","PURA D'OR","$16.39","7,783","1,407","50","$23,057","7,979",4.50,AMZ,"$6.41","Beauty & Personal Care",3,5.39" x 1.73" x 1.73","0.51","2014-05-28","4,332"
93,B0B645WSPG,"L'Oreal Paris Revitalift - Suero de vitamina C 12% puro, suero iluminador para la cara con vitamina E, ácido salicílico, 1 onza + muestra humectante","https://m.media-amazon.com/images/I/718WaGpU3hL._AC_UL320_.jpg","L'Oreal Paris","$29.24","8,846","1,181","44","$34,518","3,142",4.40,AMZ,"$8.34","Beauty & Personal Care",1,5.71" x 2.13" x 1.46","0.33","2022-07-29","1,349"
94,B08D7J1X2W,"Sunday Riley - C.E.O. 15% Suero Brillante con Vitamina C","https://m.media-amazon.com/images/I/614hHXkIV7L._AC_UL320_.jpg","Sunday Riley","$122.00","10,631","1,435","37","$175,102","1,544",4.40,AMZ,"$22.76","Beauty & Personal Care",1,6.61" x 3.23" x 1.93","0.60","2020-07-16","2,092"
95,B0BKTTBP4M,"TruSkin Super suero de vitamina C – niacinamida, retinol, ácido hialurónico y escualano – Suero antienvejecimiento todo en uno para la cara – Mejora la apariencia de manchas oscuras, firmeza para una","https://m.media-amazon.com/images/I/710IPG0v7DL._AC_UL320_.jpg","TruSkin","$39.99","2,110","5,404","157","$216,121","14,219",4.50,FBA,"$9.95","Beauty & Personal Care",1,5.67" x 1.85" x 1.77","0.33","2022-12-01","1,223"
96,B0CTKYBW8X,"Innisfree Suero de vitamina C de enzima de té verde para aclarar la corrección de manchas oscuras, suero facial coreano para brillo radiante","https://m.media-amazon.com/images/I/61nM+UKRk5L._AC_UL320_.jpg","Innisfree","$32.00","12,496","854","32","$27,331","569",4.60,AMZ,"$8.75","Beauty & Personal Care",1,4.37" x 1.93" x 1.81","0.29","2024-03-01","768"
