Pos.,ASIN,Product Title,Thumbnail,Brand,Price,BSR,Mo. Sales,D. Sales,Mo. Revenue,Reviews,Rating,Seller,Fees,Category,Offers,Dimensions,Weight (lbs),Listed Since,Days Live
92,B07J5VL8CG,"Aignis 12 velas LED sin llama que funcionan con pilas con temporizador remoto de 10 teclas, impermeable para interiores y exteriores, cálido brillo parpadeante para un hogar acogedor y romántico","https://m.media-amazon.com/images/I/61EUuk21nBL._AC_UL320_.jpg","Aignis","$23.99","19,706","461","14","$11,065","14,768",4.40,FBA,"$9.97","Tools & Home Improvement",35,13.82" x 11.57" x 2.28","2.09","2018-10-09","2,737"
58,B0FP189NVF,"Raycare - Velas sin llama con temporizador remoto, 3 velas LED de acrílico que funcionan con pilas, con guirnalda de estrellas integrada, decoración navideña y para el hogar (marfil)","https://m.media-amazon.com/images/I/719BhIc2sBL._AC_UL320_.jpg","Raycare","$11.95","11,119","876","25","$10,471","602",4.50,FBA,"$6.50","Tools & Home Improvement",1,7.6" x 6.97" x 2.32","0.84","2025-10-31","158"
83,B07SX23193,"Velas sin llama, velas LED para exteriores, velas impermeables (D: 3 x H: 4 pulgadas, 5 pulgadas, 6 pulgadas), velas de plástico, paquete de 9 velas sin llama","https://m.media-amazon.com/images/I/61+q8gNRpYL._AC_UL320_.jpg","Enido","$26.99","21,136","380","13","$10,251","12,307",4.40,FBA,"$11.29","Tools & Home Improvement",1,12.56" x 12.13" x 3.19","2.23","2019-06-09","2,494"
94,B0FCXQ627F,"Homemory Velas sin llama con luces de hadas de cadena de estrellas incrustadas, velas que funcionan con pilas, velas LED, velas falsas con control remoto y temporizador, color blanco, juego de 2 (6","https://m.media-amazon.com/images/I/61xYJv1f6tL._AC_UL320_.jpg","Homemory","$12.54","12,199","817","23","$10,239","449",4.70,FBA,"$6.59","Tools & Home Improvement",1,6.5" x 6.34" x 3.11","0.75","2025-06-12","299"
26,B0F7R9GJD1,"Homemory Velas parpadeantes realistas sin llama, velas que funcionan con pilas con control remoto y temporizador, vela eléctrica LED falsa para el hogar, decoración de Navidad, color dorado, juego de 3","https://m.media-amazon.com/images/I/61X-m9gXKqL._AC_UL320_.jpg","Homemory","$12.99","8,581","787","31","$10,226","403",4.50,FBA,"$6.99","Tools & Home Improvement",1,8.54" x 6.3" x 3.23","1.04","2025-05-07","335"
61,B0CQX5BR3K,"Raycare Velas sin Llama que Funcionan con Baterías con Control Remoto y Temporizador, Vela LED de Pilar Acrílica Parpadeante para Decoración de Navidad, Decoración del Hogar, Regalo para Familia y","https://m.media-amazon.com/images/I/51dg7DcmDFL._AC_UL320_.jpg","Raycare","$19.99","22,817","460","12","$9,192","316",4.60,FBA,"$9.37","Tools & Home Improvement",2,16.65" x 6.3" x 3.39","2.01","2024-01-27","801"
37,B0BVPXPNR8,"Amagic Velas mágicas sin llama blancas puras, velas LED parpadeantes acrílicas con control remoto y temporizador, mecha 3D, brillo amarillo y azul, 2.2 x 5.5 pulgadas de alto, 6.5 pulgadas de alto, 7.5 pulgadas, juego de 9","https://m.media-amazon.com/images/I/615jJ6ianPL._AC_UL320_.jpg","AMAGIC","$29.99","44,337","303","6","$9,075","622",4.60,FBA,"$10.87","Tools & Home Improvement",3,14.76" x 9.49" x 2.52","2.36","2023-02-14","1,148"
93,B09SLV6JSC,"Fo32won Velas LED sin llama de color blanco marfil, funcionan con pilas con temporizador remoto, paquete de 5 velas acrílicas parpadeantes 3D para el hogar, sala de estar, dormitorio, chimenea, boda","https://m.media-amazon.com/images/I/61sZsl9wOoL._AC_UL320_.jpg","Fo32won","$22.49","29,307","296","9","$6,652","1,102",4.60,FBA,"$9.74","Tools & Home Improvement",3,16.3" x 6.54" x 3.43","1.76","2022-02-16","1,511"
49,B0CYKNZGZK,"Raycare Paquete de 12/24/50/100/150 velas de té a pilas, velas falsas de larga duración, velas LED sin llama, velas eléctricas para centros de mesa, decoración del hogar, Halloween, Navidad","https://m.media-amazon.com/images/I/614mTlKosIL._AC_UL320_.jpg","Raycare","$3.49","4,423","1,751","54","$6,111","1,232",4.70,FBA,"$3.65","Tools & Home Improvement",2,6.54" x 4.65" x 1.54","0.29","2024-03-21","747"
54,B088CR24GD,"Velas de té a batería: paquete de 24 velas LED realistas y brillantes, parpadeantes, sin llama, funciona con pilas, para celebración de temporada y eventos, lámpara amarilla cálida","https://m.media-amazon.com/images/I/61z59r3+QrL._AC_UL320_.jpg","Baikaraer","$6.29","7,355","846","35","$5,321","4,694",4.60,FBA,"$4.43","Tools & Home Improvement",1,6.18" x 6.1" x 1.81","0.57","2020-05-09","2,159"
80,B0D91PNKYQ,"Velas cónicas sin llama con control remoto y temporizador, candeleros LED que funcionan con baterías con llama 3D parpadeante, velas falsas de plástico de 9.6 × 0.8 pulgadas para Navidad, bodas y","https://m.media-amazon.com/images/I/71S3fZjpfuL._AC_UL320_.jpg","PILLOBOX","$6.98","11,015","727","25","$5,072","2,495",4.30,FBA,"$4.29","Tools & Home Improvement",2,10.08" x 2.99" x 1.42","0.24","2024-07-08","638"
79,B0F1DGL5Q8,"Velas grandes de 14 x 4 pulgadas para exteriores con temporizador, impermeables, control remoto, parpadeantes, sin llama, funciona con pilas, vela LED falsa alta para farol de patio, porche","https://m.media-amazon.com/images/I/81BM1v0IL8L._AC_UL320_.jpg","Warmhere","$19.99","67,475","202","3","$4,032","158",4.30,FBA,"$8.93","Tools & Home Improvement",1,15.16" x 4.09" x 4.06","0.88","2025-05-15","327"
34,B086BF1KX5,"Creative Hobbies Lámpara de vela eléctrica para ventana con base chapada en latón, sensor de atardecer a amanecer enciende la vela en la oscuridad y se apaga con luz, lista para usar","https://m.media-amazon.com/images/I/71CiiSIvkiL._AC_UL320_.jpg","Creative Hobbies","$8.95","65,100","450","12","$4,030","2,599",4.40,FBA,"$4.47","Home & Kitchen",1,9.29" x 2.09" x 2.05","0.26","2012-11-23","4,883"
35,B08XZSMFCP,"Lámpara eléctrica para ventana de Navidad, paquete de 6, base chapada en latón con bombillas LED, sensor automático del atardecer al amanecer, se enciende en la oscuridad, se apaga en la luz,","https://m.media-amazon.com/images/I/61NIobHOINL._AC_UL320_.jpg","TUDAK","$38.99","160,601","102","3","$3,983","1,725",4.10,FBA,"$11.95","Home & Kitchen",1,10.2" x 6.77" x 4.65","1.76","2021-03-04","1,860"
87,B0DYJQZHK6,"Amagic Velas sin llama impermeables para exteriores con control remoto, velas LED que funcionan con baterías con temporizador, velas falsas parpadeantes en pilar para decoración de patio o jardín al","https://m.media-amazon.com/images/I/61i3rTCG1aL._AC_UL320_.jpg","AMAGIC","$26.99","66,831","139","3","$3,758","126",4.50,FBA,"$10.26","Tools & Home Improvement",2,15.04" x 6.26" x 3.39","1.46","2025-02-26","405"
82,B0B2WF2TKX,"Homemory Velas parpadeantes sin llama con tira de luces, velas que funcionan con pilas, luces LED de cadena integradas, vela de plexiglás irrompible con control remoto, juego de 3, blanco marfil","https://m.media-amazon.com/images/I/61OGhyZ7WqL._AC_UL320_.jpg","Homemory","$18.99","105,400","197","2","$3,746","817",4.60,FBA,"$8.00","Tools & Home Improvement",2,8.58" x 6.26" x 3.15","1.01","2022-06-01","1,406"
22,B08JNW9KWL,"Creative Hobbies® Paquete de 6 velas eléctricas para ventana con interruptor de encendido/apagado, bombilla incandescente, base chapada en latón, lista para usar (original)","https://m.media-amazon.com/images/I/61QhlLxf7VL._AC_UL320_.jpg","Creative Hobbies","$37.99","98,725","91","2","$3,442","690",4.50,FBA,"$11.62","Tools & Home Improvement",15,9.88" x 6.57" x 4.53","1.87","2012-11-23","4,883"
40,B0D9VTGVMR,"PChero 10 velas cónicas recargables sin llama con estación de carga, velas LED de 6.7 pulgadas con control remoto y temporizador, candelabros cónicos parpadeantes que funcionan con pilas para ventana","https://m.media-amazon.com/images/I/71d+INusG6L._AC_UL320_.jpg","PChero","$49.99","129,160","68","1","$3,386","329",4.60,FBA,"$13.03","Tools & Home Improvement",2,9.06" x 6.61" x 2.72","1.37","2024-07-29","617"
62,B0FC68NY3X,"Velas LED sin llama operadas por baterías con control remoto y temporizador, juego de 12 velas eléctricas parpadeantes de plástico falsas de pilar (3 pulgadas de diámetro x 3","https://m.media-amazon.com/images/I/61ZQ9-b-3iL._AC_UL320_.jpg","kakoya","$39.99","64,395","82","4","$3,273","72",4.80,FBA,"$13.24","Tools & Home Improvement",1,13.39" x 12.01" x 3.03","1.9","2025-06-06","305"
72,B08JD6GWPR,"Creative Hobbies Lámpara de vela eléctrica para ventana con base chapada en latón, sensor de atardecer a amanecer, enciende la vela en la oscuridad y se apaga con luz, lista para usar, paquete de 6","https://m.media-amazon.com/images/I/61QhlLxf7VL._AC_UL320_.jpg","Creative Hobbies","$37.99","151,195","78","4","$2,974","946",4.50,FBA,"$11.50","Home & Kitchen",13,9.72" x 6.61" x 4.41","1.85","2020-09-17","2,028"
42,B0060AQG6G,"Lámpara a vela Creative Hobbies® Rustic Country de 5 pulgadas, con interruptor de encendido/apagado, borde metálico, plug-in","https://m.media-amazon.com/images/I/61b1JQOqvaL._AC_UL320_.jpg","Creative Hobbies","$9.98","43,599","222","6","$2,216","2,631",4.60,FBA,"$4.63","Tools & Home Improvement",1,5.91" x 2.87" x 2.83","0.28","2013-04-11","4,743"
21,B00AC60UJI,"Creative Hobbies Lámpara de vela eléctrica para ventana con base chapada en latón, interruptor de encendido/apagado, bombilla, lista para usar","https://m.media-amazon.com/images/I/71zzEgo1AxL._AC_UL320_.jpg","Creative Hobbies","$8.95","115,558","206","6","$1,841","3,026",4.40,FBA,"$4.47","Home & Kitchen",6,9.33" x 2.09" x 2.05","0.28","2012-11-23","4,882"
96,B0CRTRMCBK,"Velas LED parpadeantes sin llama con control remoto de 10 teclas y temporizador, impermeables, para interiores y exteriores, velas que funcionan con pilas para decoración de hogar, boda, festival, juego de 2 (3 x 5.5 pulgadas de alto), color marfil","https://m.media-amazon.com/images/I/51KSUFWA2KL._AC_UL320_.jpg","xiangpeng","$6.99","34,739","246","8","$1,719","751",4.40,FBA,"$4.94","Tools & Home Improvement",1,6.02" x 6.02" x 3.07","0.44","2024-01-09","819"
74,B0F8QF4D26,"Pack de 3 velas sin llama recargables con control remoto y función de temporizador, llamas parpadeantes 3D realistas, alimentadas por batería USB para decoración del hogar en Navidad, boda","https://m.media-amazon.com/images/I/71HX5-5U79L._AC_UL320_.jpg","SORALEK","$20.99","36,041","70","9","$1,474","70",4.10,FBA,"$8.30","Tools & Home Improvement",1,8.19" x 6.46" x 3.19","1.08","2025-05-15","327"
73,B01FDVVRRU,"RY King Large Flameless Candle Set of 9 (D 3"" x H 3"", 3"", 4"", 4"", 5"", 5"", 6"", 7"", 8"") Battery Operated LED Pillar Real Wax Candles with Remote Control Timer","https://m.media-amazon.com/images/I/616OIoRJqKL._AC_UL320_.jpg","RY King","$31.99","164,410","38","1","$1,217","12,587",4.50,FBA,"$12.76","Tools & Home Improvement",1,10.83" x 9.61" x 7.44","4.76","2016-05-09","3,620"
85,B0987R396Q,"GOOTHY Lámparas de Velas Eléctricas Country de 3 Pulgadas, Lámpara de Vela Eléctrica de Ventana de Navidad Enchufable con Base de Hierro Negro Ciruela, Bombilla C26 de 7W, Candelabros de 3'' con","https://m.media-amazon.com/images/I/51jIZcJso+L._AC_UL320_.jpg","Goothy","$24.99","130,078","38","1","$958","499",4.60,FBA,"$8.79","Tools & Home Improvement",2,7.91" x 7.28" x 2.64","0.99","2021-06-29","1,743"
89,B0CDX6MVBN,"Juego de 4 velas eléctricas, luz de vela enchufable con base dorada y luces transparentes C26 para base de candelabro E12, velas de ventana de Navidad con decoración de mesa/fiesta/Navidad","https://m.media-amazon.com/images/I/71fYl3XrP8L._AC_UL320_.jpg","Oviejo","$23.99","682,970","24","0","$581","214",4.50,FBA,"$8.64","Home & Kitchen",1,10.2" x 8.07" x 2.09","1.19","2022-08-09","1,337"
45,B0F836R828,"Paquete de 4 velas eléctricas de Navidad para ventanas, lámpara de velas eléctricas de Navidad sin llama con bombilla C26 de luces transparentes, para mesa de boda, día de San Valentín, base dorada, 7","https://m.media-amazon.com/images/I/719E2xGJQgL._AC_UL320_.jpg","Kivonfa","$13.29","46,012","41","6","$548","3",4.60,FBA,"$7.03","Tools & Home Improvement",1,10.16" x 8.11" x 1.93","1.19","2025-05-09","333"
66,B0D78XQ1WQ,"Paquete de 4 velas eléctricas para ventana, lámparas de velas navideñas para ventana de 9 pulgadas con bombilla de punta de torpedo transparente C26 de 7 W, luces eléctricas para ventanas de Navidad","https://m.media-amazon.com/images/I/61Q7Y-ylYdL._AC_UL320_.jpg","Doratale","$15.99","215,086","33","2","$527","223",4.70,FBA,"$7.82","Home & Kitchen",1,10.16" x 8.58" x 2.24","1.19","2024-10-15","539"
71,B09GF9HHPQ,"GOOTHY 1 vela eléctrica para ventana, paquete de 2 velas de Navidad con 4 bombillas C7 transparentes (2 de repuesto), velas eléctricas enchufables para ventana, Navidad, bodas, hogar, mesa,","https://m.media-amazon.com/images/I/41+Ypoy0TPL._AC_UL320_.jpg","Goothy","$16.14","171,881","29","1","$474","694",4.60,FBA,"$7.46","Tools & Home Improvement",9,9.33" x 5.2" x 3.5","0.51","2021-09-16","1,664"
47,B00S1RTUI2,"Vela de ventana con sensor eléctrico - Encendida al anochecer/Apagada al amanecer, bombilla de 7 vatios (1 vela)","https://m.media-amazon.com/images/I/51j-M4Ld+tL._AC_UL320_.jpg","LB","$7.99","283,442","41","1","$327","556",4.40,FBA,"$4.33","Home & Kitchen",1,9.13" x 2.05" x 2.01","0.26","2015-01-09","4,105"
95,B0B9256RJL,"Paquete de 4 - Lámpara de Vela de Navidad Eléctrica para Ventana con Base Chapada en Oro, Velas Cónicas Sin Llama con Bombilla C26 de Luces Transparentes, Velas Enchufables para Ventana de Navidad","https://m.media-amazon.com/images/I/71xN1NS2pqL._AC_UL320_.jpg","Abeja","$26.89","825,079","11","0","$307","77",4.50,FBA,"$9.45","Home & Kitchen",1,10.2" x 8.27" x 2.13","1.21","2022-08-09","1,337"
86,B08JF1KW2T,"Creative Hobbies® Lámpara de vela eléctrica para ventana con base chapada en latón, interruptor de encendido/apagado, bombilla, listo para usar (LED)","https://m.media-amazon.com/images/I/71qq9L70cvL._AC_UL320_.jpg","Creative Hobbies","$8.95","124,947","22","1","$198","228",4.40,FBA,"$4.47","Tools & Home Improvement",3,9.37" x 2.09" x 2.05","0.26","2012-11-23","4,883"
